created_at,screen_name,text,Label
5/12/2021 18:21,gunari81, @muhammadiyah Saya gk suka sama kelakuan israel dan PBB gk ada tindakan tegas.. Percuma tu PBB di dirikan umurnya udh 75 tahun tapi komplik di palestina dan israel belom juga kelar...,2
5/12/2021 18:25,SofianS80563907, Ini Dia orang Amerika Si pembela Israel pantas sj PBB tdk berkutik menyelesaikan konflik Palestina-Israel inilah biang keroknya biang kerok yg menebarkan kezholiman berkuasa dimuka bumi ini tun,2
5/12/2021 18:43,suaradotcom, Konflik Israel - Palestina kembali membara. Bermula dari Yerusalem,0
5/12/2021 18:50,wahdinata, Dan israel juga rakus soal teritorial.  Dan gak salah juga palestina mempertahankan.  Tapi seharusnya PBB dengan kekuatan penuh dari perkumpulan bangsa-bangsa,2
5/12/2021 18:56,wahdinata, Yang memahami konflik antara israel dan palestina adalah soal agama,0
5/12/2021 18:56,stereopuzzle, Sepanjang hayat selalu tersiar konflik israel palestina...  #PeaceForPalestineAndIsrael  https://t.co/aLIQGbcL34,2
5/12/2021 18:56,wahdinata, Yg memahami konflik antara israel dan palestina adalah soal agama,0
5/12/2021 19:03,yudhapati88, Saya amati timeline dr 5hari belakangan ini perihal Konflik Israel - Palestina itu hampir semua Kaum Moslem ( *akun twiter ) berisi Hujatan dan Makian kepada Israel,2
5/12/2021 19:08,SafetyCanBeeFun, Sebenarnya ini bukan perang negara tapi perang antar oknum yang udah meracuni masyarakat Israel dan Palestina sampai jadi konflik berkepanjangan,2
5/12/2021 19:14,jumardito, Konflik Israel dan Palestina kalau diklaim bukan berlandaskan agama,0
5/12/2021 19:17,Opcux, Kebenaran tentang konflik Israel-Palestina yang menyeruak kepermukaan adalah lonceng kematian bagi Iran beserta milisi-milis teror yang didukungnya.   Cepat atau lambat. Akan terhempas. One by one.,0
5/12/2021 19:17,jumardito, Seorang muslim membuat statement bahwa konflik Israel Palestina itu bukan konflik agama,1
5/12/2021 19:22,luvhehehe," Lagi nunggu yang tweet begini ð  ""Konflik Palestina dan Israel itu hanya pengalihan isu",2
5/12/2021 19:22,CeglioDe, @kafiradikalis Dan Israel diberkati Tuhan mereka yaitu YHWH. Sementara Kerajaan Filistin(Palestina) dipimpin oleh Goliath dan diberkati dewa-dewi mereka. Pertanyaannya kenapa Muslim mencatut Tuhannya,0
5/12/2021 19:26,T0BA15, @Beritasatu Bayangin berita ini tenggelam karena konflik PALESTINA... hahahaa separah itukah negara ini...,2
5/12/2021 19:29,Priboemi_JKT, Yah Jongos yahudi... mending diem daripada di bully.  Jangan ngetweet hal yang sensitif buat publik pigur. Mau konflik agama atau kemanusiaan intinya yahudi tuh merebut tanah Palestina. Kasarnya Rampok mali,2
5/12/2021 19:39,YosuaYanesFran1, Konflik Israel Palestina dan USA Iran bisa menyebabkan Perang  Lebih Besar Lagi. Mohon PBB Segera Damaikan. (Mr Abuti),1
5/12/2021 20:49,GianwiraH, @FKadrun Turki selalu seperti itu ketika ada konflik israel palestina..nyata nya tdk pernah berani konfrantasi langsung dng israel,2
5/12/2021 20:52,Mas__Galih, @NajibRidwan8 @mightgud @detikcom Yang dipersempit jadi konflik sektarian. Tp saya juga tidak mendukung penindasan terhadap kelompok apapun. Jadi saya tetap hormati sikap anda mendukung palestina. T,1
5/12/2021 21:53,WajahKartun," Pandangan zakir naik tentang Palestina dan Israel (yahudi).. Behwa: ""orng yahudi lah yg paling keras permusuhannya trhdap kaum muslimin""  Gal gadot  #IdulFitri  #EidMubarak  May Allah  https://t.co",0
5/12/2021 21:59,secret_Govermen, @haikal_hassan Di palestina bukan hanya ada islam ada yahudi ada orthodok begitu juga di israel.nukankah sdh dituliskan dalam Al quran bahwa tidak akan selesai palestina dan israel selain darip,0
5/12/2021 22:02,suryadelalu, Palestina butuh dukungan dunia. Bukan cuma dukungan dunia islam yg lagi acakadut. Masjid dirusak tak berarti itu pasti konflik agama. Sulit memang memahaminya..,2
5/12/2021 22:09,wraith911, Note:  Israel gak ingin ingin melihat konflik ini berakhir sampai mereka telah mengambil alih semua wilayah Palestina dan belum lagi mereka akan terus-menerus memainkan kartu korban untuk membenarkan,0
5/12/2021 22:13,FRANZKAFK4, Media sama tokoh agama ngga seharusnya bikin orang mikir konflik Palestina sama Israel itu konflik agama. Kebanyakan tweetnya cuma nyinggung Muslim,2
5/12/2021 22:22,raditnatew, sepertinya ada yang gak rela kalau senjata di gaza berasal dari hizbullah dan iran.  gua heran mereka ini melihat konflik palestina dari sisi apa?,2
5/12/2021 22:25,mawandaal, Jadi semua konflik yang terjadi antara Israel-Palestina awalnya berasal dari penjajahan Inggris di Timur Tengah. Again,0
5/12/2021 22:27,SalehLapadi, Ini akan meningkatkan konflik di Wilayah Pendudukan 1948 dan 1967 antara para pemukim dan orang-orang Palestina yang tinggal di daerah-daerah ini. Apa yang paling ditakuti oleh para pemimpin Israel,0
5/12/2021 22:29,A_Be_Pe, Malah bikin makin jadi rumit perang yang tidak imbang begini  ,2
5/12/2021 22:30,resistenika, Emang kenapa sih harus ditemakan dg konflik agama? Emangnya kalau gak demikian jihad mendukung Palestina merdeka jadi invalid gitu? Di sinilah kebanyakan mispe,0
5/12/2021 22:44,Rahdioactivee," PBB melarang penjajahan semenjak sehabis perang dunia kedua dan israel melakukan itu kepada palestina.   Gal gadot juga memilih kata ""tetangga"" daripada ""orang orang palestina"". Menurut saya ini",0
5/12/2021 22:45,EagleReaper01, Orang banyak pilihan alasan dalam melihat konflik Palestina. Kenapa terganggu sekali jika ada melihat dr perspektif sejarah +agama?   Pertanyaan yg kamu lontarkan tsb sdh melenceng kemana2 dan aneh,1
5/12/2021 22:52,ihsantanj, Konflik antara israel sama palestina tuh gak ada hubungannya sama agama/tuhan,1
5/12/2021 23:01,JudeWikrama, Jangan ngomongin Konflik Timur Tengah kalau lu sendiri masih egois ngedoain HANYA Muslim Palestina!,2
5/12/2021 23:03,anwarmhmd," ""Tragedi Palestina bukan konflik agama"". Trus gua minta jelasin dari awal eskalasi konfliknya ke orang yang ngomong kek gitu malah doi gak ngerti apa-apa",0
5/12/2021 23:10,SINDOnews, Hamas Akui Beberapa Komandan Top Gugur akibat Serangan Udara Israel  https://t.co/GtvtZodYBy,0
5/12/2021 23:14,eri_autish, @maspiyuaja Pemberitaan tersebut hanya framing yg digunakan israel  sebagai alasan kuat untuk melakukan serangan udara ke Gaza,0
5/12/2021 23:16,eri_autish, @fakhrifadzli @maspiyuaja Itu yg diharapkN israel sebagai alasan kuat untuk melakukan serangan udara ke palestina,0
5/12/2021 23:21,thelilempress_, Israel cuba menutup kekejaman yang berlaku ke atas Gaza dengan memusnahkan menara terbesar di Gaza yang menempatkan pejabat media dan wartawan berita dalam serangan yang dilancarkan oleh pesawat,0
5/12/2021 23:38,JustEatBigMac, Israel-Palestina ini gak lagi menjadi konflik agama. Namun ini adalah kolonialisme dengan cover agama. Mengingat banyaknya komunitas Arab di Israel maupun Yahudi di Palestina. Justru dengan bilan,0
5/12/2021 23:53,perpanjangsim, ternyata palestina dan israel cuman gimic menyambut idul fitri selamat atas kenaikan isa al masih,2
5/13/2021 0:04,merdekadotcom, Asal Muasal dan Pemicu Memanasnya Pertempuran Terbaru Palestina-Israel: Hal-hal yang perlu diketahui untuk memahami asal muasal meningkatnya ketegangan terbaru konflik Palestina-Israel.  https://,0
5/13/2021 0:15,lenggaok," Konflik yang ada tak pernah selesai seperti Palestina-Israel adalah konflik sengaja di pelihara.. karena ""banyak pedagang"" yg ambil untung dgn konflik itu..  https://t.co/RX0i2ywsV5",2
5/13/2021 0:22,inidewa_, yak ceramah hari ini diisi dengan materi konflik israel-palestina dan komunis china daratan,2
5/13/2021 0:41,Alamsyart_, Ternyata ga semua muslim arab pro ke palestina ya,2
5/13/2021 14:24,rafiqi_28, Jadi orang jgn tolol amat lah menyamakan konflik Israel Palestin dg Mayo-Mino Indonesia. Di Palestina terjadi kejahatan perang,2
5/13/2021 15:20,Catatan_ali7, Yang saya amati banyak yang gak paham dipaksakan paham dalam konflik PALESTINA DAN ISRAEL jadinya malah Menimbulkan masalah baru Ribut Masalah RAS AGAMA Mino dan Mayo haduh ðð  Fokus saja se,1
5/13/2021 15:24,nyolongsate, @bwarmed Jangan2 Hamas itu kroninya Israel. Hamas dibutuhkan Israel untuk melegitimasi serangan ke Palestina. Kita tau roket Hamas letoy dan gak destruktif. Tp dgn adanya roket itu,2
5/13/2021 15:36,AliyudinRahman, Konflik Israel VS Palestina ialah pintu Perang saudara dan jika terjadi pecah perang,0
5/13/2021 15:39,maelokak, Ada aja masyarakat Indo yg dukung Israel yg jelas-jelas pelaku penindasan.   Perang pemikiran on going. Belokin konflik Israel Palestina jadi isu mayoritas minoritas.  Hasilnya,2
5/13/2021 15:41,SBSembiring, @hasmibakhtiar Serangan roket Hamas akan jadi dalih Israel lebih keras menggempur. Pasukan Israel sdh siapkan serangan darat melumpuhkan Hamas ke daerah Palestina. Kekuatan militer Israel tdk seban,0
5/13/2021 15:52,detikcom, Israel terus melancarkan serangan udara ke Jalur Gaza di hari perayaan Idul Fitri. Hingga Kamis pagi,0
5/13/2021 16:21,PsEdWlN," Israel ""menetralisir"" para pemimpin kunci kelompok teroris Hamas dan Jihad Islam yang bertanggung jawab atas serangan teror roket ke Israel. Intel Israel bekerja akurat. Teroris Palestina pun bingung",0
5/13/2021 17:43,sulistiawan_rd, Justru negara pecahan soviet yang menghimbau.  Vladimir Putin Desak Konflik Israel dan Palestina Segera Dihentikan,0
5/13/2021 17:44,ketertibanumum, laporan situasi konflik palestina 1. ekstrim kanan yahudi serang wartawan 2. roket israel berhasil hantam 'pabrik' roket &amp; 'pusat kendali' drone hamas 3. pasukan darat israel siap masuk gaza,0
5/13/2021 17:54,Hazeskw, Konflik Palestina-Israel itu GAMPANG BANGET solusinya.  Hapus negara Palestina dan Israel,2
5/13/2021 18:45,rainmakerfellow, Aing teh sebenernya udah berjanji sama diri sendiri gak akan bahas hal2 yg serius lagi di twitter apalagi tentang konflik israel-palestina,2
5/13/2021 19:47,CherylTanzil, Asal mula konflik tanah yang eskalasinya makin besar sampai berbalas roket antara Israel dan Palestina. Ternyata pertikaian swasta tapi dibawa ke ranah politik dan etnis. ðð¼  https://t.co/Pz3w,0
5/13/2021 19:48,mhuseinali, @Galaksono Konflik India-Pakistan-Bangladesh ada karena Inggris ngaco gambar peta. Misahin dua wilayah negara itu tapi asal-asalan.  Konflik Israel-Palestina juga sama wkwk,2
5/13/2021 19:58,TurnBackWahabi, @GunRomli Itu narasi yg dipropagandakan israel untuk menyederhanakan penjajahan mereka sbg konflik hamas vs israel.. Palestina bukan sekedar hamas,0
5/13/2021 20:19,dRewChristianJr, Salah satu yg paling bagus dalam menjelaskan konflik Israel-Palestina. Duaduanya ada benarnya dan ada salahnya   https://t.co/Lhi2vkicQH,0
5/13/2021 21:28,raditnatew, menyimak konflik palestina di grup FB ya gak akan mendapatkan apa2. ada postingan kota di israel rusuh malah bersyukur. pdhl yang terjadi warga arab dan palestina sedang dikeroyok,1
5/13/2021 21:33,PandirTelo, Hadist yang menjelaskan soal tak akan terjadi kiamat sebelum muslim memerangi yahudi kok malah dikait - kaitkan sama konflik Israel Palestina? Ini tafsir Sotoy dari mana dah?,2
5/13/2021 22:20,mx00711, Jangan-jangan isu Palestina juga dimanfaatkan para politisi lokal untuk mendongkrak elektabilitas dan dukungan rakyat setempat dengan memelintir isu tersebut menjadi sentimen keagamaan,2
5/13/2021 22:45,dwyt_farm, mangga d simak utk pengidola. pres Erdoganðð simple sih sebenarnya konflik israel palestina bs cepat kelar kalo negara2 d timteng bersatuðð,2
5/13/2021 22:56,AcoyBk, Sampai kapan pun konflik di  Palestina - Israel gak ada yang bisa menengahi / damai kan.#Siapapun  #ego keyakinan keagamaan gak bisa dipungkiri  #Believe me  @coy #coy,0
5/13/2021 23:16,febrinasugianto, Kenapa ya gue selama ini mikir kalo yang terjadi di Palestina itu konflik agama? Waktu baca lebih dalam kok ternyata bukanð¢,0
5/13/2021 23:22,Anak_Pribum1, Kok Konflik ?? Bedakan dong konflik dengan penjajahan,0
5/13/2021 23:22,MRYusro, Kenapa makin kesini isu Israel vs Palestina seolah olah kita mendukung untuk palestina bisa berperang dengan Israel ? Perang bukan jawaban atas konflik disana karna tetap akan memakan korban,2
5/13/2021 23:23,anisajayanti_, Itulah yang sering aku ketahui gak semua di Israel beragama Yahudi. Dan gak semua dari Palestina itu muslim. Zionis adalah pemerintahan. Muslim Israel menyerang Palestina ada,0
5/13/2021 23:24,samaneas, Aku berusaha melihat konflik Palestina sama Israel secara objektif,0
5/13/2021 23:24,febrinasugianto, Orang Palestina juga ada yg memeluk kepercayaan yahudi,1
5/13/2021 23:27,so_chen, Terkadang kepikirian juga... Kenapa negara Arab yg selalu kita puji diam seribu bahasa saat konflik Israel -Palestina? Malah negara Iran Syiah yg membela mati2an Palestina? Dimana Syiah di negeri ini t,0
5/13/2021 23:32,mischievousbozz, @eskopihangat @gapedulihehe @ElimPrastowo @sadiementary melihat Israel Palestina ga heran orang meninggalkan agama,2
5/13/2021 23:44,Ikhwan_17, Antek2 Yahudi sok bijak posting photo2 tentara Israel mendorong kursi roda warga Arab  Penyebab konflik Palestina - Israel adalah karena Israel menyerobot,2
5/13/2021 23:46,anisajayanti_, Memetakan konflik Palestina dan Israel tak sekedar framing dari media (Islam vs Yahudi) semata melainkan betul-betul melihat apa yang terjadi di lapangan,0
5/13/2021 23:48,febrinasugianto, Terus buat apa sih dibuat seakan-akan Palestina vs Israel ini sebuah konflik agama? Ya tentu untuk menutupi apa yang sebenernya terjadi. Fakta.,2
5/13/2021 23:52,febrinasugianto, Menjadikan konflik tersebut sebuah konflik antar-agama membuat hak Palestina atas kebebasan,2
5/13/2021 23:54,febrinasugianto, Intinya dibuat seakan-akan konflik antar-agama utk mengalihkan perhatian dari fakta bahwa Israel adalah sebuah koloni yang menduduki Palestina,0
5/14/2021 9:28,arifinD___, @Arifnst6 @IgnatiusEga @GunRomli Intinya yg nyerang duluan kan warga palestina trs lari masuk ke dl masjid utk playing victim Israel menyerang masjid. Padahal d dalam masjid udh tersedia batu dan al,2
5/14/2021 12:09,ufballah, Yang parah dari twit-twit konflik Israel dan Palestina di Indonesia adalah dibawa-bawa ke ranah keributan kekubuan di Indonesia. Adakah nalar yang lebih rusak dari itu sebelumnya di Indonesia? En den.,0
5/14/2021 12:14,bamzagli," Mulai muncul nih orang2 yg sok sokan bela israel dan juga kampanye ""israel vs palestina bukan konflik agama"" Seakan2 org yg ngebela Palestina berdasar agama salah ð",2
5/14/2021 12:20,taufiqutomo," ""Israel-Palestina bukan konflik agama...""  Lapis pertama propaganda musuh adalah mengaburkan dan sebisa mungkin menghilangkan alasan kita untuk melawan mereka. Jika mereka berhasil",0
5/14/2021 13:28,ZuhudRijal," @Husen_Jafar Tanya Jawab tentang Penjajahan Israel di Palestina  ""Ini bukan konflik agama"" Israel (dan ZSM) berusaha membawa-bawa isu agama untuk menutupi fakta sesungguhnya: penjajahan dan settler",0
5/14/2021 13:33,ferrydputra, Perang antara Israel dengan Palestina itu adalah peperangan yang tidak seimbang. Lalu ada orang yang dengan keji menginsinuasi bahwa kalau ada pejuang Palestina yang berbisnis dan kaya maka dia dia,0
5/14/2021 13:45,sebelgksihlu, @menghanyurkan tapi kalo nga suka hamas pasti nanti dibilang ga dukung palestina/ pendukung israel. padahal ya emg liat aja contoh skrg serangan hamas ke israel sia2 karena iron dome,0
5/14/2021 13:52,SatpamParoki, @KeeNand__ Sudut pandangnya keliru. Muslim sendiri yg lebih dulu menjadikan yahudi dan kristen sbg kelompok yg memusuhi mereka berd alquran. Konflik politik israel palestina lalu dijadikan konflik,0
5/14/2021 14:00,Swararka1, Entah kenapa saya melihat keberlangsungan konflik Palestina-Israel sebenarnya sebagai usaha mencegah terjadinya kiamat. Karena prediksinya kiamat justru tiba setelah konflik disana selesai. Dan yang,2
5/14/2021 15:20,HajiManson, sok banget ikutan peduli dan ambil pusing soal konflik israel dan palestina. tetangga kalian sedang kesusahan dan kelaparan aja kalian cuek. peduli sama yang jauh. sama yang dekat gak peduli. biji p,2
5/14/2021 16:12,maaanmancik, Gw ampe skrg gak paham ama motif konflik Israel ama Palestina yg era skrg...   Bahkan masih terjebak dengan perbedaan antara Hizbullah dengan Hamas....   Butuh bacaan yg bener2 melihat dari sudut p,0
5/14/2021 16:43,MunandarAlmi, Diplomasi untuk palestina dan israel bagai berharap buah apel yang bisa dipetik dari pohon belimbing,0
5/14/2021 16:53,Trianggita_, Kalo gue beropini tentang kerusuhan di Palestina dan Israel tetapi dengan pandangan yg berbeda dari khalayak ramai akan dihujat orang ga ya?  Agaknya akhir2 ini issuenya meresahkan ya bund..,0
5/14/2021 16:57,HaidharAli14, @datuakrajoangek Hamas dan Israel itu simbiosis mutualisme..,0
5/14/2021 17:21,Rudycraft666, @MuhammadiyinGL Semoga kedua negara bisa hidup Damai rukun dan berdampingan.   Semoga Palestina dan Israel sama sama mendapatkan kemerdekaan nya.  Karena sesuai dengan uud 1945 bahwa kemerdekaan i,1
5/14/2021 17:42,satrianaga, Cina mana???? Kaum polo dengkul jiwa zionis yg menghamba ke cino dan israel laknatulloh,2
5/14/2021 18:24,blantik_pedhet1, Oang-orang koplok di negeri ini sedang menggoreng pertikaian palestina dan israel,2
5/14/2021 18:24,tambossnafu, @fadil_hs @GunRomli Ya makanya PBB mau menengahi masalah ini diusulkannya solusi yaitu 2 negara disitu. Palestina dan Israel. Tp Fatah mau tp Hamas nolak. Dan justru Hamas maunya âDeath to all je,0
5/14/2021 18:36,devilauw80, Rame bgt yg bahas palestina dan israel dan mengutuk ada yg membela.  Eh ujung2nya buat donasi!  Nyampe gak tuh donasi?,2
5/14/2021 19:01,EYarech, @sh_tengku @patar_situmeang @IsraeliPM Ya tolol lah lu bilang alhamdulillah ketika rudal sanggup menghantam israel,2
