text,Label,remove_user,remove_http,tweet_clean,Tweet
Konflik yang terjadi di palestina emang rumit gak bisa di nilai sepihak gitu aja,1,Konflik yang terjadi di palestina emang rumit gak bisa di nilai sepihak gitu aja,Konflik yang terjadi di palestina emang rumit gak bisa di nilai sepihak gitu aja,"['konflik', 'yang', 'jadi', 'di', 'palestina', 'emang', 'rumit', 'gak', 'bisa', 'di', 'nilai', 'pihak', 'gitu', 'aja']",konflik palestina emang rumit gak nilai gitu aja
Setiap ngelihat Palestina ini sejak dulu selalu ngerasa sedih. Bukan karena apa yg terjadi,0,Setiap ngelihat Palestina ini sejak dulu selalu ngerasa sedih. Bukan karena apa yg terjadi,Setiap ngelihat Palestina ini sejak dulu selalu ngerasa sedih. Bukan karena apa yg terjadi,"['tiap', 'ngelihat', 'palestina', 'ini', 'sejak', 'dulu', 'selalu', 'ngerasa', 'sedih', 'bukan', 'karena', 'apa', 'yg', 'jadi']",ngelihat palestina ngerasa sedih yg
Situasi konflik Israel-Palestina akan menjadi cermin bagi kondisi geopolitik di Timur Tengah dan juga di level internasional.   https://t.co/o8EoN8Wa32,0,Situasi konflik Israel-Palestina akan menjadi cermin bagi kondisi geopolitik di Timur Tengah dan juga di level internasional.   https://t.co/o8EoN8Wa32,Situasi konflik Israel-Palestina akan menjadi cermin bagi kondisi geopolitik di Timur Tengah dan juga di level internasional.   https://t.co/oEoNWa,"['situasi', 'konflik', 'israel-palestina', 'akan', 'jadi', 'cermin', 'bagi', 'kondisi', 'geopolitik', 'di', 'timur', 'tengah', 'dan', 'juga', 'di', 'level', 'internasional']",situasi konflik israel-palestina cermin kondisi geopolitik timur level internasional
Yang membuat saya takjub adalah konflik ini terjadi sudah berapa dekade,2,Yang membuat saya takjub adalah konflik ini terjadi sudah berapa dekade,Yang membuat saya takjub adalah konflik ini terjadi sudah berapa dekade,"['yang', 'buat', 'saya', 'takjub', 'adalah', 'konflik', 'ini', 'jadi', 'sudah', 'berapa', 'dekade']",takjub konflik dekade
Aksi kekerasan terbaru Israel di Masjid al-Aqsa bisa digunakan sebagai momentum untuk menegakkan hukum-hukum internasional terkait konflik Palestina-Israel,0,Aksi kekerasan terbaru Israel di Masjid al-Aqsa bisa digunakan sebagai momentum untuk menegakkan hukum-hukum internasional terkait konflik Palestina-Israel,Aksi kekerasan terbaru Israel di Masjid al-Aqsa bisa digunakan sebagai momentum untuk menegakkan hukum-hukum internasional terkait konflik Palestina-Israel,"['aksi', 'keras', 'baru', 'israel', 'di', 'masjid', 'al-aqsa', 'bisa', 'guna', 'bagai', 'momentum', 'untuk', 'tegak', 'hukum', 'internasional', 'kait', 'konflik', 'palestina-israel']",aksi keras baru israel masjid al-aqsa momentum tegak hukum internasional kait konflik palestina-israel
Kabar konflik apapun itu apalagi di palestina emang ibarat geledek di siang bolong yang bikin kesel dan sakit hati.  Tapi dgn propaganda tujuan mendukung sesuatu tanpa mengajak orang u/ bisa paham,2,Kabar konflik apapun itu apalagi di palestina emang ibarat geledek di siang bolong yang bikin kesel dan sakit hati.  Tapi dgn propaganda tujuan mendukung sesuatu tanpa mengajak orang u/ bisa paham,Kabar konflik apapun itu apalagi di palestina emang ibarat geledek di siang bolong yang bikin kesel dan sakit hati.  Tapi dgn propaganda tujuan mendukung sesuatu tanpa mengajak orang u/ bisa paham,"['kabar', 'konflik', 'apa', 'itu', 'apalagi', 'di', 'palestina', 'emang', 'ibarat', 'geledek', 'di', 'siang', 'bolong', 'yang', 'bikin', 'kesel', 'dan', 'sakit', 'hati', 'tapi', 'dgn', 'propaganda', 'tuju', 'dukung', 'sesuatu', 'tanpa', 'ajak', 'orang', 'u', 'bisa', 'paham']",kabar konflik apa palestina emang geledek siang bolong bikin kesel sakit hati dgn propaganda tuju dukung ajak orang u paham
Teror tak hanya dilakukan oleh individu dan kelompok dari agama dan etnis tertentu. Yang terjadi di Palestina adalah teror sebuah rezim. ,2,Teror tak hanya dilakukan oleh individu dan kelompok dari agama dan etnis tertentu. Yang terjadi di Palestina adalah teror sebuah rezim. ,Teror tak hanya dilakukan oleh individu dan kelompok dari agama dan etnis tertentu. Yang terjadi di Palestina adalah teror sebuah rezim. ,"['teror', 'tak', 'hanya', 'laku', 'oleh', 'individu', 'dan', 'kelompok', 'dari', 'agama', 'dan', 'etnis', 'tentu', 'yang', 'jadi', 'di', 'palestina', 'adalah', 'teror', 'buah', 'rezim']",teror individu kelompok agama etnis palestina teror rezim
Palestina membutuhkan kehadiran pemikiran dari Persyarikatan Muhammadiyah yang diharapkan dapat mencarikan solusi bagaimana caranya agar Palestina dapat menikmati Kemerdekaannya,0,Palestina membutuhkan kehadiran pemikiran dari Persyarikatan Muhammadiyah yang diharapkan dapat mencarikan solusi bagaimana caranya agar Palestina dapat menikmati Kemerdekaannya,Palestina membutuhkan kehadiran pemikiran dari Persyarikatan Muhammadiyah yang diharapkan dapat mencarikan solusi bagaimana caranya agar Palestina dapat menikmati Kemerdekaannya,"['palestina', 'butuh', 'hadir', 'pikir', 'dari', 'syarikat', 'muhammadiyah', 'yang', 'harap', 'dapat', 'cari', 'solusi', 'bagaimana', 'cara', 'agar', 'palestina', 'dapat', 'nikmat', 'merdeka']",palestina butuh hadir pikir syarikat muhammadiyah harap cari solusi palestina nikmat merdeka
Mari kita tundukan kepala dan doakan saudara saudara muslim kita di Palestina ataupun daerah konflik Timur Tengah agar senantiasa diberikan kesabaran,0,Mari kita tundukan kepala dan doakan saudara saudara muslim kita di Palestina ataupun daerah konflik Timur Tengah agar senantiasa diberikan kesabaran,Mari kita tundukan kepala dan doakan saudara saudara muslim kita di Palestina ataupun daerah konflik Timur Tengah agar senantiasa diberikan kesabaran,"['mari', 'kita', 'tunduk', 'kepala', 'dan', 'doa', 'saudara', 'saudara', 'muslim', 'kita', 'di', 'palestina', 'atau', 'daerah', 'konflik', 'timur', 'tengah', 'agar', 'senantiasa', 'beri', 'sabar']",mari tunduk kepala doa saudara saudara muslim palestina daerah konflik timur senantiasa sabar
Lucunya dari jaman ke jaman doamu gak dikabul2kan... lalu apa yg salah?? Konflik palestina vs israel bukan soal agama yaa... tapi politik kekuasaan... dan itu sudah ada,0,Lucunya dari jaman ke jaman doamu gak dikabul2kan... lalu apa yg salah?? Konflik palestina vs israel bukan soal agama yaa... tapi politik kekuasaan... dan itu sudah ada,Lucunya dari jaman ke jaman doamu gak dikabulkan... lalu apa yg salah?? Konflik palestina vs israel bukan soal agama yaa... tapi politik kekuasaan... dan itu sudah ada,"['lucu', 'dari', 'jaman', 'ke', 'jaman', 'doa', 'gak', 'kabul', '2kan', '', 'lalu', 'apa', 'yg', 'salah', 'konflik', 'palestina', 'vs', 'israel', 'bukan', 'soal', 'agama', 'yaa', '', 'tapi', 'politik', 'kuasa', '', 'dan', 'itu', 'sudah']",lucu jaman jaman doa gak kabul yg salah konflik palestina vs israel agama yaa politik kuasa
Konflik israel palestina itu ga akan berenti sampai hari kiamat nanti..,2,Konflik israel palestina itu ga akan berenti sampai hari kiamat nanti..,Konflik israel palestina itu ga akan berenti sampai hari kiamat nanti..,"['konflik', 'israel', 'palestina', 'itu', 'ga', 'akan', 'renti', 'sampai', 'hari', 'kiamat', 'nanti', '']",konflik israel palestina ga renti kiamat
Yap setuju . Saya simpati juga dengan palestina,0,Yap setuju . Saya simpati juga dengan palestina,Yap setuju . Saya simpati juga dengan palestina,"['yap', 'tuju', 'saya', 'simpati', 'juga', 'dengan', 'palestina']",yap tuju simpati palestina
Ada yang bilang konflik di Palestina bukan soal agama.Mungkin benar dia kata,0,Ada yang bilang konflik di Palestina bukan soal agama.Mungkin benar dia kata,Ada yang bilang konflik di Palestina bukan soal agama.Mungkin benar dia kata,"['yang', 'bilang', 'konflik', 'di', 'palestina', 'bukan', 'soal', 'agama mungkin', 'benar', 'dia', 'kata']",bilang konflik palestina agama mungkin
 Jujur sampe sekarang gw gak ngerti akar masalah yang trjadi antara palestina dan israel,2, Jujur sampe sekarang gw gak ngerti akar masalah yang trjadi antara palestina dan israel, Jujur sampe sekarang gw gak ngerti akar masalah yang trjadi antara palestina dan israel,"['jujur', 'sampe', 'sekarang', 'gw', 'gak', 'ngerti', 'akar', 'masalah', 'yang', 'trjadi', 'antara', 'palestina', 'dan', 'israel']",jujur sampe gw gak ngerti akar trjadi palestina israel
 Konflik Palestina: Hanya dengan Doa Bukanlah Solusi  Apa yang terjadi di Al Quds adalah masalah politik dan membutuhkan solusi politik. Kekerasan sistematis suatu negara seharusnya tidak diselesaika,0, Konflik Palestina: Hanya dengan Doa Bukanlah Solusi  Apa yang terjadi di Al Quds adalah masalah politik dan membutuhkan solusi politik. Kekerasan sistematis suatu negara seharusnya tidak diselesaika, Konflik Palestina: Hanya dengan Doa Bukanlah Solusi  Apa yang terjadi di Al Quds adalah masalah politik dan membutuhkan solusi politik. Kekerasan sistematis suatu negara seharusnya tidak diselesaika,"['konflik', 'palestina', 'hanya', 'dengan', 'doa', 'bukan', 'solusi', 'apa', 'yang', 'jadi', 'di', 'al', 'quds', 'adalah', 'masalah', 'politik', 'dan', 'butuh', 'solusi', 'politik', 'keras', 'sistematis', 'suatu', 'negara', 'harus', 'tidak', 'diselesaika']",konflik palestina doa solusi al quds politik butuh solusi politik keras sistematis negara diselesaika
 palestina dan israel itu konfliknya bukan dalam konteks konflik agama tapi politik. Kaget aja komenannya pada dukung israel secara ga langsung lu pada dukung colonialisme atau penjajahanÃ¢ÂÂ¹,2, palestina dan israel itu konfliknya bukan dalam konteks konflik agama tapi politik. Kaget aja komenannya pada dukung israel secara ga langsung lu pada dukung colonialisme atau penjajahanÃ¢ÂÂ¹, palestina dan israel itu konfliknya bukan dalam konteks konflik agama tapi politik. Kaget aja komenannya pada dukung israel secara ga langsung lu pada dukung colonialisme atau penjajahanÃ¢ÂÂ¹,"['palestina', 'dan', 'israel', 'itu', 'konflik', 'bukan', 'dalam', 'konteks', 'konflik', 'agama', 'tapi', 'politik', 'kaget', 'aja', 'komenannya', 'pada', 'dukung', 'israel', 'cara', 'ga', 'langsung', 'lu', 'pada', 'dukung', 'colonialisme', 'atau', 'jajah', '', '', '', '', '']",palestina israel konflik konteks konflik agama politik kaget aja komenannya dukung israel ga langsung lu dukung colonialisme jajah
 Dan palestina dan israel itu konfliknya bukan dalam konteks konflik agama tapi politik. Kaget aja komenannya pada dukung israel secara ga langsung lu pada dukung colonialisme atau penjajahanÃ¢ÂÂ¹,0, Dan palestina dan israel itu konfliknya bukan dalam konteks konflik agama tapi politik. Kaget aja komenannya pada dukung israel secara ga langsung lu pada dukung colonialisme atau penjajahanÃ¢ÂÂ¹, Dan palestina dan israel itu konfliknya bukan dalam konteks konflik agama tapi politik. Kaget aja komenannya pada dukung israel secara ga langsung lu pada dukung colonialisme atau penjajahanÃ¢ÂÂ¹,"['dan', 'palestina', 'dan', 'israel', 'itu', 'konflik', 'bukan', 'dalam', 'konteks', 'konflik', 'agama', 'tapi', 'politik', 'kaget', 'aja', 'komenannya', 'pada', 'dukung', 'israel', 'cara', 'ga', 'langsung', 'lu', 'pada', 'dukung', 'colonialisme', 'atau', 'jajah', '', '', '', '', '']",palestina israel konflik konteks konflik agama politik kaget aja komenannya dukung israel ga langsung lu dukung colonialisme jajah
 @biofeb orang Indo dan atau yang ngaku Pancasila/NKRI Harga mati/Soekarnois juga yang dukung Zionist dan Israel itu bodoh ya,2,  orang Indo dan atau yang ngaku Pancasila/NKRI Harga mati/Soekarnois juga yang dukung Zionist dan Israel itu bodoh ya,  orang Indo dan atau yang ngaku Pancasila/NKRI Harga mati/Soekarnois juga yang dukung Zionist dan Israel itu bodoh ya,"['orang', 'indo', 'dan', 'atau', 'yang', 'ngaku', 'pancasila', 'nkri', 'harga', 'mati', 'soekarnois', 'juga', 'yang', 'dukung', 'zionist', 'dan', 'israel', 'itu', 'bodoh', 'ya']",orang indo ngaku pancasila nkri harga mati soekarnois dukung zionist israel bodoh ya
 Mereka berkedok lembaga sosial,2, Mereka berkedok lembaga sosial, Mereka berkedok lembaga sosial,"['mereka', 'kedok', 'lembaga', 'sosial']",kedok lembaga sosial
 entah apakah cuma aku yang merasa kalau konflik palestina dan israel ini ga begitu ditanggapi sama dunia dan publik figur dunia,2, entah apakah cuma aku yang merasa kalau konflik palestina dan israel ini ga begitu ditanggapi sama dunia dan publik figur dunia, entah apakah cuma aku yang merasa kalau konflik palestina dan israel ini ga begitu ditanggapi sama dunia dan publik figur dunia,"['entah', 'apakah', 'cuma', 'aku', 'yang', 'rasa', 'kalau', 'konflik', 'palestina', 'dan', 'israel', 'ini', 'ga', 'begitu', 'tanggap', 'sama', 'dunia', 'dan', 'publik', 'figur', 'dunia']",konflik palestina israel ga tanggap dunia publik figur dunia
 ntah apakah cuma aku yang merasa kalau konflik palestina dan israel ini ga begitu ditanggapi sama dunia dan publik figur dunia,2, ntah apakah cuma aku yang merasa kalau konflik palestina dan israel ini ga begitu ditanggapi sama dunia dan publik figur dunia, ntah apakah cuma aku yang merasa kalau konflik palestina dan israel ini ga begitu ditanggapi sama dunia dan publik figur dunia,"['ntah', 'apakah', 'cuma', 'aku', 'yang', 'rasa', 'kalau', 'konflik', 'palestina', 'dan', 'israel', 'ini', 'ga', 'begitu', 'tanggap', 'sama', 'dunia', 'dan', 'publik', 'figur', 'dunia']",ntah konflik palestina israel ga tanggap dunia publik figur dunia
 Buat orang kristen yang mendukung Israel karena perjanjian lama sepertinya sangat bodoh. Mereka lupa kalau Palestina juga diisi minoritas kristen. Konflik ini murni politik dan bukan perang agama,2, Buat orang kristen yang mendukung Israel karena perjanjian lama sepertinya sangat bodoh. Mereka lupa kalau Palestina juga diisi minoritas kristen. Konflik ini murni politik dan bukan perang agama, Buat orang kristen yang mendukung Israel karena perjanjian lama sepertinya sangat bodoh. Mereka lupa kalau Palestina juga diisi minoritas kristen. Konflik ini murni politik dan bukan perang agama,"['buat', 'orang', 'kristen', 'yang', 'dukung', 'israel', 'karena', 'janji', 'lama', 'seperti', 'sangat', 'bodoh', 'mereka', 'lupa', 'kalau', 'palestina', 'juga', 'isi', 'minoritas', 'kristen', 'konflik', 'ini', 'murni', 'politik', 'dan', 'bukan', 'perang', 'agama']",orang kristen dukung israel janji bodoh lupa palestina isi minoritas kristen konflik murni politik perang agama
 Bangsa palestina mendiami tanah kosong itu ketika bangsa israel terusir saat kalah dijajah dan akhirnya menyebar keseluruh dunia.. Bagaimana pun juga,0, Bangsa palestina mendiami tanah kosong itu ketika bangsa israel terusir saat kalah dijajah dan akhirnya menyebar keseluruh dunia.. Bagaimana pun juga, Bangsa palestina mendiami tanah kosong itu ketika bangsa israel terusir saat kalah dijajah dan akhirnya menyebar keseluruh dunia.. Bagaimana pun juga,"['bangsa', 'palestina', 'ami', 'tanah', 'kosong', 'itu', 'ketika', 'bangsa', 'israel', 'usir', 'saat', 'kalah', 'jajah', 'dan', 'akhir', 'sebar', 'seluruh', 'dunia', '', 'bagaimana', 'pun', 'juga']",bangsa palestina ami tanah kosong bangsa israel usir kalah jajah sebar seluruh dunia
 Israel pengen ngerebut palestina cuma atas dasar kepercayaan mereka. dan ini konflik abadi sampai kiamat tertulis di kitab,2, Israel pengen ngerebut palestina cuma atas dasar kepercayaan mereka. dan ini konflik abadi sampai kiamat tertulis di kitab, Israel pengen ngerebut palestina cuma atas dasar kepercayaan mereka. dan ini konflik abadi sampai kiamat tertulis di kitab,"['israel', 'ken', 'ngerebut', 'palestina', 'cuma', 'atas', 'dasar', 'percaya', 'mereka', 'dan', 'ini', 'konflik', 'abadi', 'sampai', 'kiamat', 'tulis', 'di', 'kitab']",israel ken ngerebut palestina dasar percaya konflik abadi kiamat tulis kitab
 @maridanjuana @AREAJULID iya israel pengen ngerebut palestina cuma atas dasar kepercayaan mereka. dan ini konflik abadi sampai kiamat tertulis di kitab,0,   iya israel pengen ngerebut palestina cuma atas dasar kepercayaan mereka. dan ini konflik abadi sampai kiamat tertulis di kitab,   iya israel pengen ngerebut palestina cuma atas dasar kepercayaan mereka. dan ini konflik abadi sampai kiamat tertulis di kitab,"['iya', 'israel', 'ken', 'ngerebut', 'palestina', 'cuma', 'atas', 'dasar', 'percaya', 'mereka', 'dan', 'ini', 'konflik', 'abadi', 'sampai', 'kiamat', 'tulis', 'di', 'kitab']",iya israel ken ngerebut palestina dasar percaya konflik abadi kiamat tulis kitab
 Konflik Israel Palestina itu konflik perebutan daerah atau politik..bukan masalah agama,0, Konflik Israel Palestina itu konflik perebutan daerah atau politik..bukan masalah agama, Konflik Israel Palestina itu konflik perebutan daerah atau politik..bukan masalah agama,"['konflik', 'israel', 'palestina', 'itu', 'konflik', 'rebut', 'daerah', 'atau', 'politik', '', 'bukan', 'masalah', 'agama']",konflik israel palestina konflik rebut daerah politik agama
 @whoistimi @Dirwan_Rosdi @JebulMania291 Konflik Israel Palestina itu konflik perebutan daerah atau politik..bukan masalah agama,0,    Konflik Israel Palestina itu konflik perebutan daerah atau politik..bukan masalah agama,    Konflik Israel Palestina itu konflik perebutan daerah atau politik..bukan masalah agama,"['konflik', 'israel', 'palestina', 'itu', 'konflik', 'rebut', 'daerah', 'atau', 'politik', '', 'bukan', 'masalah', 'agama']",konflik israel palestina konflik rebut daerah politik agama
 @CNNIndonesia Konflik yang tidak akan pernah berujung nii sampai kiamat,2,  Konflik yang tidak akan pernah berujung nii sampai kiamat,  Konflik yang tidak akan pernah berujung nii sampai kiamat,"['konflik', 'yang', 'tidak', 'akan', 'pernah', 'ujung', 'nii', 'sampai', 'kiamat']",konflik ujung nii kiamat
 Ngapain ngurusin palestina udah kliatan konflik kepentingan,2, Ngapain ngurusin palestina udah kliatan konflik kepentingan, Ngapain ngurusin palestina udah kliatan konflik kepentingan,"['ngapain', 'ngurusin', 'palestina', 'udah', 'kliatan', 'konflik', 'penting']",ngapain ngurusin palestina udah kliatan konflik penting
